Team,Season_Start,Season_End,Rk,Player,Salary
Denver Nuggets,1994,1995,11,Tom Hammonds,"$700,000"
Denver Nuggets,1994,1995,12,Cliff Levingston,"$650,000"
Denver Nuggets,1994,1995,13,Kevin Brooks,"$600,000"
Denver Nuggets,1994,1995,14,Darnell Mee,"$250,000"
Denver Nuggets,1994,1995,15,Reggie Slater,"$150,000"
Denver Nuggets,1995,1996,1,Dikembe Mutombo,"$3,250,000"
Denver Nuggets,1995,1996,2,LaPhonso Ellis,"$3,039,000"
Denver Nuggets,1995,1996,3,Mahmoud Abdul-Rauf,"$2,600,000"
Denver Nuggets,1995,1996,4,Antonio McDyess,"$2,213,000"
Denver Nuggets,1995,1996,5,Reggie Williams,"$1,853,000"
Denver Nuggets,1995,1996,6,Bryant Stith,"$1,550,000"
Denver Nuggets,1995,1996,7,Dale Ellis,"$1,310,000"
Denver Nuggets,1995,1996,8,Jalen Rose,"$1,268,000"
Denver Nuggets,1995,1996,9,Tom Hammonds,"$970,000"
Denver Nuggets,1995,1996,10,Don MacLean,"$925,000"
Denver Nuggets,1995,1996,11,Doug Overton,"$600,000"
Denver Nuggets,1995,1996,12,Rastko Cvetkovic,"$200,000"
Denver Nuggets,1996,1997,1,Bryant Stith,"$3,400,000"
Denver Nuggets,1996,1997,2,LaPhonso Ellis,"$3,294,000"
Denver Nuggets,1996,1997,3,Mark Jackson,"$2,900,000"
Denver Nuggets,1996,1997,4,Antonio McDyess,"$2,545,000"
Denver Nuggets,1996,1997,5,Sarunas Marciulionis,"$2,500,000"
Denver Nuggets,1996,1997,6,Ervin Johnson,"$1,636,000"
Denver Nuggets,1996,1997,7,Dale Ellis,"$1,600,000"
Denver Nuggets,1996,1997,8,Ricky Pierce,"$1,200,000"
Denver Nuggets,1996,1997,9,Tom Hammonds,"$1,070,000"
Denver Nuggets,1996,1997,10,Keith Jennings,"$247,500"
Denver Nuggets,1996,1997,11,LaSalle Thompson,"$247,500"
Denver Nuggets,1996,1997,12,Darvin Ham,"$220,000"
Denver Nuggets,1996,1997,13,Brooks Thompson,"$214,300"
Denver Nuggets,1996,1997,14,Aaron Williams,"$169,000"
Denver Nuggets,1997,1998,1,Bryant Stith,"$4,030,000"
Denver Nuggets,1997,1998,2,Sherman Douglas,"$4,025,000"
Denver Nuggets,1997,1998,3,LaPhonso Ellis,"$3,650,000"
Denver Nuggets,1997,1998,4,Elmore Spencer,"$2,050,000"
Denver Nuggets,1997,1998,5,Tony Battie,"$1,946,880"
Denver Nuggets,1997,1998,6,Dean Garrett,"$1,800,000"
Denver Nuggets,1997,1998,7,Johnny Newman,"$1,325,000"
Denver Nuggets,1997,1998,8,Danny Fortson,"$1,291,440"
Denver Nuggets,1997,1998,9,Eric Williams,"$1,139,520"
Denver Nuggets,1997,1998,10,Tom Hammonds,"$970,000"
Denver Nuggets,1997,1998,11,George Zidek,"$784,200"
Denver Nuggets,1997,1998,12,Bobby Jackson,"$694,920"
Denver Nuggets,1997,1998,13,Priest Lauderdale,"$630,000"
Denver Nuggets,1997,1998,14,Randy Woods,"$500,000"
Denver Nuggets,1997,1998,15,Joe Wolf,"$480,000"
Denver Nuggets,1997,1998,16,Anthony Goldwire,"$330,000"
Denver Nuggets,1997,1998,17,Steve Scheffler,"$330,000"
Denver Nuggets,1997,1998,18,Eddie Johnson,"$300,000"
Denver Nuggets,1997,1998,19,Eric Washington,"$242,000"
Denver Nuggets,1998,1999,1,Antonio McDyess,"$9,000,000"
Denver Nuggets,1998,1999,2,Bryant Stith,"$4,666,000"
Denver Nuggets,1998,1999,3,Eric Williams,"$2,780,000"
Denver Nuggets,1998,1999,4,Chauncey Billups,"$2,742,000"
Denver Nuggets,1998,1999,5,Raef LaFrentz,"$2,150,000"
Denver Nuggets,1998,1999,6,Nick Van Exel,"$1,900,000"
Denver Nuggets,1998,1999,7,Danny Fortson,"$1,485,000"
Denver Nuggets,1998,1999,8,Johnny Taylor,"$1,037,000"
Denver Nuggets,1998,1999,9,Keon Clark,"$1,000,000"
Denver Nuggets,1998,1999,10,Priest Lauderdale,"$712,200"
Denver Nuggets,1998,1999,11,Carl Herrera,"$662,500"
Denver Nuggets,1998,1999,12,Eric Washington,"$520,000"
Denver Nuggets,1998,1999,13,Loren Meyer,"$450,000"
Denver Nuggets,1998,1999,14,Kelly McCarty,"$287,500"
Denver Nuggets,1999,2000,1,Antonio McDyess,"$9,900,000"
Denver Nuggets,1999,2000,2,Nick Van Exel,"$8,354,614"
Denver Nuggets,1999,2000,3,Bryant Stith,"$5,290,000"
Denver Nuggets,1999,2000,4,Chris Gatling,"$4,875,200"
Denver Nuggets,1999,2000,5,Raef LaFrentz,"$2,777,160"
Denver Nuggets,1999,2000,6,Popeye Jones,"$2,531,250"
Denver Nuggets,1999,2000,7,George McCloud,"$2,000,000"
Denver Nuggets,1999,2000,8,Cory Alexander,"$1,980,000"
Denver Nuggets,1999,2000,9,Tariq Abdul-Wahad,"$1,594,920"
Denver Nuggets,1999,2000,10,Keon Clark,"$1,289,400"
Denver Nuggets,1999,2000,11,James Posey,"$974,520"
Denver Nuggets,1999,2000,12,Dwayne Schintzius,"$550,000"
Denver Nuggets,1999,2000,13,Roy Rogers,"$485,000"
Denver Nuggets,1999,2000,14,Ryan Bowen,"$301,875"
Denver Nuggets,1999,2000,15,Chris Herren,"$301,875"
Denver Nuggets,2000,2001,1,Antonio McDyess,"$10,800,000"
Denver Nuggets,2000,2001,2,Nick Van Exel,"$9,200,000"
Denver Nuggets,2000,2001,3,Tariq Abdul-Wahad,"$4,500,000"
Denver Nuggets,2000,2001,4,Robert Pack,"$4,320,000"
Denver Nuggets,2000,2001,5,Voshon Lenard,"$3,780,000"
Denver Nuggets,2000,2001,6,Tracy Murray,"$3,060,000"
Denver Nuggets,2000,2001,7,Raef LaFrentz,"$2,970,840"
Denver Nuggets,2000,2001,8,Mark Strickland,"$2,400,000"
Denver Nuggets,2000,2001,9,George McCloud,"$2,200,000"
Denver Nuggets,2000,2001,10,Calbert Cheaney,"$2,200,000"
Denver Nuggets,2000,2001,11,Cory Alexander,"$2,160,000"
Denver Nuggets,2000,2001,12,Keon Clark,"$1,379,400"
Denver Nuggets,2000,2001,13,James Posey,"$1,047,600"
Denver Nuggets,2000,2001,14,Terry Davis,"$923,500"
Denver Nuggets,2000,2001,15,Mamadou N'Diaye,"$737,880"
Denver Nuggets,2000,2001,16,Ryan Bowen,"$510,000"
Denver Nuggets,2001,2002,1,Antonio McDyess,"$11,700,000"
Denver Nuggets,2001,2002,2,Nick Van Exel,"$10,164,642"
Denver Nuggets,2001,2002,3,Tariq Abdul-Wahad,"$5,062,500"
Denver Nuggets,2001,2002,4,Scott Williams,"$4,650,000"
Denver Nuggets,2001,2002,5,Avery Johnson,"$4,538,000"
Denver Nuggets,2001,2002,6,Voshon Lenard,"$4,252,435"
Denver Nuggets,2001,2002,7,Raef LaFrentz,"$3,755,142"
Denver Nuggets,2001,2002,8,George McCloud,"$2,400,000"
Denver Nuggets,2001,2002,9,Calbert Cheaney,"$2,400,000"
Denver Nuggets,2001,2002,10,Cory Alexander,"$1,995,741"
Denver Nuggets,2001,2002,11,James Posey,"$1,120,680"
Denver Nuggets,2001,2002,12,Ryan Bowen,"$630,850"
Denver Nuggets,2001,2002,13,Shawnelle Scott,"$590,850"
Denver Nuggets,2001,2002,14,Zendon Hamilton,"$465,850"
Denver Nuggets,2001,2002,15,Kenny Satterfield,"$332,817"
Denver Nuggets,2001,2002,16,Chris Andersen,"$288,171"
Denver Nuggets,2001,2002,17,Isaiah Rider,"$112,797"
Denver Nuggets,2002,2003,1,Juwan Howard,"$20,625,000"
Denver Nuggets,2002,2003,2,Marcus Camby,"$6,750,000"
Denver Nuggets,2002,2003,3,Mark Jackson,"$3,500,000"
Denver Nuggets,2002,2003,4,Chris Whitney,"$3,000,000"
Denver Nuggets,2002,2003,5,Nikoloz Tskitishvili,"$2,530,920"
Denver Nuggets,2002,2003,6,Cory Alexander,"$2,149,259"
Denver Nuggets,2002,2003,7,Nene,"$1,945,520"
Denver Nuggets,2002,2003,8,Rodney White,"$1,820,520"
Denver Nuggets,2002,2003,9,Ryan Bowen,"$1,111,111"
Denver Nuggets,2002,2003,10,Mark Bryant,"$1,030,000"
Denver Nuggets,2002,2003,11,Tim Hardaway,"$1,000,000"
Denver Nuggets,2002,2003,12,Donnell Harvey,"$992,040"
Denver Nuggets,2002,2003,13,Mark Blount,"$762,435"
Denver Nuggets,2002,2003,14,Chris Andersen,"$512,435"
Denver Nuggets,2002,2003,15,Junior Harrington,"$349,458"
Denver Nuggets,2002,2003,16,Predrag Savovic,"$349,458"
Denver Nuggets,2002,2003,17,Vincent Yarbrough,"$349,458"
Denver Nuggets,2002,2003,18,Art Long,"$193,424"
Denver Nuggets,2002,2003,19,John Crotty,"$138,171"
Denver Nuggets,2003,2004,1,Andre Miller,"$8,000,000"
Denver Nuggets,2003,2004,2,Marcus Camby,"$7,250,000"
Denver Nuggets,2003,2004,3,Carmelo Anthony,"$3,229,200"
Denver Nuggets,2003,2004,4,Jon Barry,"$3,000,000"
Denver Nuggets,2003,2004,5,Nikoloz Tskitishvili,"$2,720,760"
Denver Nuggets,2003,2004,6,Earl Boykins,"$2,500,000"
Denver Nuggets,2003,2004,7,Cory Alexander,"$2,302,778"
Denver Nuggets,2003,2004,8,Nene,"$2,102,840"
Denver Nuggets,2003,2004,9,Rodney White,"$1,947,600"
Denver Nuggets,2003,2004,10,Mark Jackson,"$1,500,000"
Denver Nuggets,2003,2004,11,Ryan Bowen,"$1,250,000"
Denver Nuggets,2003,2004,12,Voshon Lenard,"$1,200,000"
Denver Nuggets,2003,2004,13,Mark Pope,"$751,179"
Denver Nuggets,2003,2004,14,Chris Andersen,"$638,679"
Denver Nuggets,2003,2004,15,Jeff Trepagnier,"$638,679"
Denver Nuggets,2003,2004,16,Francisco Elson,"$366,931"
Denver Nuggets,2004,2005,1,Kenyon Martin,"$9,454,546"
Denver Nuggets,2004,2005,2,Marcus Camby,"$8,500,000"
Denver Nuggets,2004,2005,3,Andre Miller,"$7,366,667"
Denver Nuggets,2004,2005,4,Carmelo Anthony,"$3,471,360"
Denver Nuggets,2004,2005,5,Voshon Lenard,"$3,250,000"
Denver Nuggets,2004,2005,6,Nikoloz Tskitishvili,"$2,910,600"
Denver Nuggets,2004,2005,7,Earl Boykins,"$2,500,000"
Denver Nuggets,2004,2005,8,Nene,"$2,260,280"
Denver Nuggets,2004,2005,9,Rodney White,"$1,797,845"
Denver Nuggets,2004,2005,10,Bryon Russell,"$1,100,000"
Denver Nuggets,2004,2005,11,Greg Buckner,"$870,046"
Denver Nuggets,2004,2005,12,Mark Pope,"$870,046"
Denver Nuggets,2004,2005,13,DerMarr Johnson,"$745,046"
Denver Nuggets,2004,2005,14,Francisco Elson,"$620,046"
Denver Nuggets,2004,2005,15,Arthur Johnson,"$385,277"
Denver Nuggets,2005,2006,1,Kenyon Martin,"$10,636,364"
Denver Nuggets,2005,2006,2,Marcus Camby,"$9,150,000"
Denver Nuggets,2005,2006,3,Andre Miller,"$8,100,000"
Denver Nuggets,2005,2006,4,Earl Watson,"$5,000,000"
Denver Nuggets,2005,2006,5,Eduardo Najera,"$4,190,476"
Denver Nuggets,2005,2006,6,Carmelo Anthony,"$3,713,640"
Denver Nuggets,2005,2006,7,Voshon Lenard,"$3,520,000"
Denver Nuggets,2005,2006,8,Nene,"$3,039,889"
Denver Nuggets,2005,2006,9,Earl Boykins,"$2,750,000"
Denver Nuggets,2005,2006,10,Greg Buckner,"$1,670,000"
Denver Nuggets,2005,2006,11,Julius Hodge,"$1,148,760"
Denver Nuggets,2005,2006,12,Bryon Russell,"$1,138,500"
Denver Nuggets,2005,2006,13,Linas Kleiza,"$879,360"
Denver Nuggets,2005,2006,14,DerMarr Johnson,"$835,810"
Denver Nuggets,2005,2006,15,Francisco Elson,"$719,373"
Denver Nuggets,2006,2007,1,Allen Iverson,"$17,184,375"
Denver Nuggets,2006,2007,2,Kenyon Martin,"$12,068,182"
Denver Nuggets,2006,2007,3,Marcus Camby,"$8,800,000"
Denver Nuggets,2006,2007,4,Nene,"$8,000,000"
Denver Nuggets,2006,2007,5,Carmelo Anthony,"$4,694,041"
Denver Nuggets,2006,2007,6,Eduardo Najera,"$4,571,428"
Denver Nuggets,2006,2007,7,Reggie Evans,"$4,000,000"
Denver Nuggets,2006,2007,8,J.R. Smith,"$1,387,560"
Denver Nuggets,2006,2007,9,Steve Blake,"$1,330,000"
Denver Nuggets,2006,2007,10,Linas Kleiza,"$945,360"
Denver Nuggets,2006,2007,11,DerMarr Johnson,"$865,063"
Denver Nuggets,2006,2007,12,Jamal Sampson,"$771,331"
Denver Nuggets,2006,2007,13,Yakhouba Diawara,"$412,718"
Denver Nuggets,2006,2007,14,Ivan McFarlin,"$412,718"
Denver Nuggets,2006,2007,15,Jefferson Sobral,"$75,000"
Denver Nuggets,2007,2008,1,Allen Iverson,"$19,012,500"
Denver Nuggets,2007,2008,2,Kenyon Martin,"$13,250,000"
Denver Nuggets,2007,2008,3,Carmelo Anthony,"$13,041,250"
Denver Nuggets,2007,2008,4,Marcus Camby,"$11,250,000"
Denver Nuggets,2007,2008,5,Nene,"$8,840,000"
Denver Nuggets,2007,2008,6,Eduardo Najera,"$4,952,380"
Denver Nuggets,2007,2008,7,Steven Hunter,"$3,248,000"
Denver Nuggets,2007,2008,8,Chucky Atkins,"$3,000,000"
Denver Nuggets,2007,2008,9,J.R. Smith,"$2,134,067"
Denver Nuggets,2007,2008,10,Anthony Carter,"$1,103,225"
Denver Nuggets,2007,2008,11,Linas Kleiza,"$1,011,360"
Denver Nuggets,2007,2008,12,Yakhouba Diawara,"$687,456"
Denver Nuggets,2007,2008,13,Bobby Jones,"$687,456"
Denver Nuggets,2007,2008,14,Taurean Green,"$427,163"
Denver Nuggets,2007,2008,15,Mike Wilks,"$162,281"
Denver Nuggets,2007,2008,16,Jelani McCoy,"$151,089"
Denver Nuggets,2008,2009,1,Kenyon Martin,"$14,431,816"
Denver Nuggets,2008,2009,2,Carmelo Anthony,"$14,410,581"
Denver Nuggets,2008,2009,3,Chauncey Billups,"$11,050,000"
Denver Nuggets,2008,2009,4,Nene,"$9,680,000"
Denver Nuggets,2008,2009,5,J.R. Smith,"$4,985,001"
Denver Nuggets,2008,2009,6,Steven Hunter,"$3,862,600"
Denver Nuggets,2008,2009,7,Antonio McDyess,"$3,000,000"
Denver Nuggets,2008,2009,8,Johan Petro,"$1,939,893"
Denver Nuggets,2008,2009,9,Linas Kleiza,"$1,824,493"
Denver Nuggets,2008,2009,10,Renaldo Balkman,"$1,369,920"
Denver Nuggets,2008,2009,11,Anthony Carter,"$1,147,533"
Denver Nuggets,2008,2009,12,Chris Andersen,"$998,398"
Denver Nuggets,2008,2009,13,Dahntay Jones,"$926,678"
Denver Nuggets,2008,2009,14,Sonny Weems,"$442,114"
Denver Nuggets,2008,2009,15,Juwan Howard,"$51,976"
Denver Nuggets,2009,2010,1,Carmelo Anthony,"$15,779,912"
Denver Nuggets,2009,2010,2,Kenyon Martin,"$15,363,636"
Denver Nuggets,2009,2010,3,Chauncey Billups,"$12,100,000"
Denver Nuggets,2009,2010,4,Nene,"$10,520,000"
Denver Nuggets,2009,2010,5,J.R. Smith,"$5,508,426"
Denver Nuggets,2009,2010,6,Chris Andersen,"$3,650,000"
Denver Nuggets,2009,2010,7,Antonio McDyess,"$3,000,000"
Denver Nuggets,2009,2010,8,Renaldo Balkman,"$2,112,417"
Denver Nuggets,2009,2010,9,Ty Lawson,"$1,438,690"
Denver Nuggets,2009,2010,10,Anthony Carter,"$1,306,455"
Denver Nuggets,2009,2010,11,Malik Allen,"$1,300,000"
Denver Nuggets,2009,2010,12,Arron Afflalo,"$1,086,240"
Denver Nuggets,2009,2010,13,Joey Graham,"$884,881"
Denver Nuggets,2009,2010,14,Johan Petro,"$884,881"
Denver Nuggets,2010,2011,1,Kenyon Martin,"$16,545,454"
Denver Nuggets,2010,2011,2,Nene,"$11,360,000"
Denver Nuggets,2010,2011,3,Raymond Felton,"$7,500,000"
Denver Nuggets,2010,2011,4,J.R. Smith,"$6,757,851"
Denver Nuggets,2010,2011,5,Al Harrington,"$5,765,000"
Denver Nuggets,2010,2011,6,Chris Andersen,"$4,533,300"
Denver Nuggets,2010,2011,7,Timofey Mozgov,"$3,567,096"
Denver Nuggets,2010,2011,8,Danilo Gallinari,"$3,304,560"
Denver Nuggets,2010,2011,9,Wilson Chandler,"$2,130,482"
Denver Nuggets,2010,2011,10,Arron Afflalo,"$1,959,577"
Denver Nuggets,2010,2011,11,Ty Lawson,"$1,546,560"
Denver Nuggets,2010,2011,12,Kosta Koufos,"$1,352,640"
Denver Nuggets,2010,2011,13,Melvin Ely,"$1,223,166"
Denver Nuggets,2010,2011,14,Gary Forbes,"$473,604"
Denver Nuggets,2011,2012,1,Nene,"$13,000,000"
Denver Nuggets,2011,2012,2,Andre Miller,"$7,807,728"
Denver Nuggets,2011,2012,3,Arron Afflalo,"$7,562,500"
Denver Nuggets,2011,2012,4,Al Harrington,"$6,226,200"
Denver Nuggets,2011,2012,5,Chris Andersen,"$4,234,000"
Denver Nuggets,2011,2012,6,Danilo Gallinari,"$4,190,182"
Denver Nuggets,2011,2012,7,Timofey Mozgov,"$3,343,896"
Denver Nuggets,2011,2012,8,Corey Brewer,"$3,059,000"
Denver Nuggets,2011,2012,9,Kosta Koufos,"$2,203,792"
Denver Nuggets,2011,2012,10,Rudy Fernandez,"$2,180,443"
Denver Nuggets,2011,2012,11,Ty Lawson,"$1,654,440"
Denver Nuggets,2011,2012,12,Kenneth Faried,"$1,254,720"
Denver Nuggets,2011,2012,13,Jordan Hamilton,"$1,073,286"
Denver Nuggets,2011,2012,14,Julyan Stone,"$473,604"
Denver Nuggets,2011,2012,15,DeMarre Carroll,"$289,382"
Denver Nuggets,2012,2013,1,Andre Iguodala,"$14,968,250"
Denver Nuggets,2012,2013,2,JaVale McGee,"$10,000,000"
Denver Nuggets,2012,2013,3,Danilo Gallinari,"$9,439,000"
Denver Nuggets,2012,2013,4,Wilson Chandler,"$5,930,414"
Denver Nuggets,2012,2013,5,Andre Miller,"$5,000,000"
Denver Nuggets,2012,2013,6,Chris Andersen,"$4,526,000"
Denver Nuggets,2012,2013,7,Corey Brewer,"$3,243,000"
Denver Nuggets,2012,2013,8,Timofey Mozgov,"$3,140,429"
Denver Nuggets,2012,2013,9,Kosta Koufos,"$3,000,000"
Denver Nuggets,2012,2013,10,Ty Lawson,"$2,544,529"
Denver Nuggets,2012,2013,11,Anthony Randolph,"$1,674,641"
Denver Nuggets,2012,2013,12,Evan Fournier,"$1,361,400"
Denver Nuggets,2012,2013,13,Kenneth Faried,"$1,348,800"
Denver Nuggets,2012,2013,14,Jordan Hamilton,"$1,153,800"
Denver Nuggets,2012,2013,15,Julyan Stone,"$762,195"
Denver Nuggets,2012,2013,16,Quincy Miller,"$473,604"
Denver Nuggets,2013,2014,1,Ty Lawson,"$10,786,517"
Denver Nuggets,2013,2014,2,JaVale McGee,"$10,750,000"
Denver Nuggets,2013,2014,3,Danilo Gallinari,"$10,146,925"
Denver Nuggets,2013,2014,4,Wilson Chandler,"$6,344,164"
Denver Nuggets,2013,2014,5,J.J. Hickson,"$5,150,000"
Denver Nuggets,2013,2014,6,Andre Miller,"$5,000,000"
Denver Nuggets,2013,2014,7,Timofey Mozgov,"$4,400,000"
Denver Nuggets,2013,2014,8,Darrell Arthur,"$3,231,683"
Denver Nuggets,2013,2014,9,Randy Foye,"$3,000,000"
Denver Nuggets,2013,2014,10,Nate Robinson,"$2,016,000"
Denver Nuggets,2013,2014,11,Anthony Randolph,"$1,750,000"
Denver Nuggets,2013,2014,12,Evan Fournier,"$1,422,720"
Denver Nuggets,2013,2014,13,Kenneth Faried,"$1,367,640"
Denver Nuggets,2013,2014,14,Jordan Hamilton,"$1,169,880"
Denver Nuggets,2013,2014,15,Quincy Miller,"$788,872"
Denver Nuggets,2014,2015,1,Ty Lawson,"$11,595,506"
Denver Nuggets,2014,2015,2,Danilo Gallinari,"$10,854,850"
Denver Nuggets,2014,2015,3,Wilson Chandler,"$6,757,913"
Denver Nuggets,2014,2015,4,J.J. Hickson,"$5,381,750"
Denver Nuggets,2014,2015,5,Darrell Arthur,"$3,457,149"
Denver Nuggets,2014,2015,6,Randy Foye,"$3,135,000"
Denver Nuggets,2014,2015,7,Jameer Nelson,"$2,732,000"
Denver Nuggets,2014,2015,8,Kenneth Faried,"$2,249,768"
Denver Nuggets,2014,2015,9,Joffrey Lauvergne,"$1,790,280"
Denver Nuggets,2014,2015,10,Jusuf Nurkic,"$1,762,680"
Denver Nuggets,2014,2015,11,Gary Harris,"$1,519,200"
Denver Nuggets,2014,2015,12,Victor Claver,"$1,370,000"
Denver Nuggets,2014,2015,13,Shavlik Randolph,"$1,227,985"
Denver Nuggets,2014,2015,14,Will Barton,"$915,243"
Denver Nuggets,2014,2015,15,Ian Clark,"$816,482"
Denver Nuggets,2014,2015,16,Erick Green,"$507,336"
Denver Nuggets,2014,2015,17,Quincy Miller,"$150,000"
Denver Nuggets,2014,2015,18,Jerrelle Benimon,"$35,000"
Denver Nuggets,2014,2015,19,Jamaal Franklin,"$19,914"
Denver Nuggets,2015,2016,1,Danilo Gallinari,"$14,000,000"
Denver Nuggets,2015,2016,2,Kenneth Faried,"$11,235,955"
Denver Nuggets,2015,2016,3,Wilson Chandler,"$10,500,000"
Denver Nuggets,2015,2016,4,J.J. Hickson,"$5,613,500"
Denver Nuggets,2015,2016,5,Jameer Nelson,"$4,500,000"
Denver Nuggets,2015,2016,6,Steve Novak,"$3,750,000"
Denver Nuggets,2015,2016,7,Will Barton,"$3,333,333"
Denver Nuggets,2015,2016,8,Emmanuel Mudiay,"$3,102,240"
Denver Nuggets,2015,2016,9,D.J. Augustin,"$3,000,000"
Denver Nuggets,2015,2016,10,Darrell Arthur,"$2,814,000"
Denver Nuggets,2015,2016,11,Jusuf Nurkic,"$1,842,000"
Denver Nuggets,2015,2016,12,Joffrey Lauvergne,"$1,709,720"
Denver Nuggets,2015,2016,13,Gary Harris,"$1,587,480"
Denver Nuggets,2015,2016,14,Mike Miller,"$1,499,187"
Denver Nuggets,2015,2016,15,Nikola Jokic,"$1,300,000"
Denver Nuggets,2015,2016,16,Joey Dorsey,"$1,015,421"
Denver Nuggets,2015,2016,17,Nick Johnson,"$845,059"
Denver Nuggets,2015,2016,18,Kostas Papanikolaou,"$350,000"
Denver Nuggets,2015,2016,19,JaKarr Sampson,"$285,489"
Denver Nuggets,2015,2016,20,Axel Toupane,"$123,552"
Denver Nuggets,2015,2016,21,Erick Green,"$100,000"
Denver Nuggets,2015,2016,22,Sean Kilpatrick,"$99,418"
Detroit Pistons,1990,1991,1,Isiah Thomas,"$2,720,000"
Detroit Pistons,1990,1991,2,Bill Laimbeer,"$1,510,000"
Detroit Pistons,1990,1991,3,Vinnie Johnson,"$1,400,000"
Detroit Pistons,1990,1991,4,Mark Aguirre,"$1,115,000"
Detroit Pistons,1990,1991,5,Joe Dumars,"$1,035,000"
Detroit Pistons,1990,1991,6,James Edwards,"$935,000"
Detroit Pistons,1990,1991,7,Dennis Rodman,"$880,000"
Detroit Pistons,1990,1991,8,William Bedford,"$850,000"
Detroit Pistons,1990,1991,9,Tree Rollins,"$800,000"
Detroit Pistons,1990,1991,10,John Salley,"$575,000"
Detroit Pistons,1990,1991,11,Scott Hastings,"$450,000"
Detroit Pistons,1990,1991,12,Lance Blanks,"$365,000"
Detroit Pistons,1990,1991,13,John Long,"$150,000"
Detroit Pistons,1990,1991,14,Gerald Henderson,"$125,000"
Detroit Pistons,1991,1992,1,Isiah Thomas,"$2,960,000"
Detroit Pistons,1991,1992,2,John Salley,"$2,000,000"
Detroit Pistons,1991,1992,3,Vinnie Johnson,"$1,450,000"
Detroit Pistons,1991,1992,4,Bill Laimbeer,"$1,369,000"
Detroit Pistons,1991,1992,5,Joe Dumars,"$1,295,000"
Detroit Pistons,1991,1992,6,Mark Aguirre,"$1,232,000"
Detroit Pistons,1991,1992,7,Dennis Rodman,"$1,075,000"
Detroit Pistons,1991,1992,8,Orlando Woolridge,"$957,000"
Detroit Pistons,1991,1992,9,William Bedford,"$900,000"
Detroit Pistons,1991,1992,10,Darrell Walker,"$665,000"
Detroit Pistons,1991,1992,11,Brad Sellers,"$600,000"
Detroit Pistons,1991,1992,12,Lance Blanks,"$415,000"
Detroit Pistons,1991,1992,13,Mark Hughes,"$250,000"
Detroit Pistons,1991,1992,14,Bob McCann,"$130,000"
Detroit Pistons,1991,1992,15,Charles Thomas,"$130,000"
Detroit Pistons,1992,1993,1,Dennis Rodman,"$2,350,000"
Detroit Pistons,1992,1993,2,Isiah Thomas,"$2,272,000"
Detroit Pistons,1992,1993,3,Mark Aguirre,"$1,351,000"
Detroit Pistons,1992,1993,4,Joe Dumars,"$1,339,000"
Detroit Pistons,1992,1993,5,Terry Mills,"$1,337,000"
Detroit Pistons,1992,1993,6,Bill Laimbeer,"$1,319,000"
Detroit Pistons,1992,1993,7,Orlando Woolridge,"$1,108,000"
Detroit Pistons,1992,1993,8,Gerald Glass,"$903,000"
Detroit Pistons,1992,1993,9,Olden Polynice,"$850,000"
Detroit Pistons,1992,1993,10,Darrell Walker,"$735,000"
Detroit Pistons,1992,1993,11,Mark Randall,"$250,000"
Detroit Pistons,1992,1993,12,Isaiah Morris,"$140,000"
Detroit Pistons,1993,1994,1,Isiah Thomas,"$2,520,000"
Detroit Pistons,1993,1994,2,Sean Elliott,"$1,807,000"
Detroit Pistons,1993,1994,3,Terry Mills,"$1,614,000"
Detroit Pistons,1993,1994,4,Mark Macon,"$1,498,000"
Detroit Pistons,1993,1994,5,Mark Aguirre,"$1,471,000"
Detroit Pistons,1993,1994,6,Bill Laimbeer,"$1,300,000"
Detroit Pistons,1993,1994,7,Joe Dumars,"$1,280,000"
Detroit Pistons,1993,1994,8,Lindsey Hunter,"$902,000"
Detroit Pistons,1993,1994,9,Olden Polynice,"$850,000"
Detroit Pistons,1993,1994,10,Allan Houston,"$736,000"
Detroit Pistons,1993,1994,11,Greg Anderson,"$650,000"
Detroit Pistons,1993,1994,12,Marcus Liberty,"$650,000"
Detroit Pistons,1993,1994,13,David Wood,"$488,000"
Detroit Pistons,1993,1994,14,Tracy Moore,"$40,000"
Detroit Pistons,1993,1994,15,Tod Murphy,"$20,000"
Detroit Pistons,1994,1995,1,Grant Hill,"$2,750,000"
Detroit Pistons,1994,1995,2,Terry Mills,"$1,897,000"
Detroit Pistons,1994,1995,3,Mark Macon,"$1,767,000"
Detroit Pistons,1994,1995,4,Oliver Miller,"$1,540,000"
Detroit Pistons,1994,1995,5,Mark West,"$1,500,000"
Detroit Pistons,1994,1995,6,Lindsey Hunter,"$1,173,000"
Detroit Pistons,1994,1995,7,Joe Dumars,"$1,096,700"
Detroit Pistons,1994,1995,8,Allan Houston,"$956,000"
Detroit Pistons,1994,1995,9,Bill Curley,"$702,000"
Detroit Pistons,1994,1995,10,Greg Anderson,"$400,000"
Detroit Pistons,1994,1995,11,Eric Leckner,"$350,000"
Detroit Pistons,1994,1995,12,Rafael Addison,"$250,000"
Detroit Pistons,1994,1995,13,Johnny Dawkins,"$150,000"
Detroit Pistons,1994,1995,14,Ivano Newbill,"$150,000"
Detroit Pistons,1994,1995,15,Walter Bond,"$117,000"
